id,cuisine,ingredients
41835,mexican,"['pepper', 'garlic', 'salt', 'paprika', 'shrimp', 'lime', 'oil', 'herbs']"
7775,mexican,"['salt', 'cheese', 'milk', 'butter', 'flour']"
9334,french,"['lemon', 'pepper', 'garlic', 'parsley', 'olives', 'mustard', 'capers']"
10674,indian,"['tomatoes', 'coriander', 'turmeric', 'onions', 'salt', 'chili', 'cumin', 'milk', 'oil', 'cinnamon']"
39712,italian,"['sirloin', 'wine', 'pepper', 'garlic', 'onion', 'spaghetti', 'salt', 'milk']"
14254,chinese,"['basil', 'chiles', 'pepper', 'garlic', 'salt', 'sugar', 'sauce', 'oil', 'rice', 'chicken', 'flour']"
43119,italian,"['chicken', 'dough', 'pepper', 'garlic', 'onion', 'cheese', 'oil', 'bacon']"
863,french,"['salt', 'milk', 'butter', 'nutmeg', 'flour']"
3867,american,"['leaves', 'pectin', 'sugar', 'water', 'vinegar']"
37698,mexican,"['chicken', 'seasoning', 'tortillas', 'pepper', 'onions', 'salsa', 'water', 'cheese', 'oil']"
43319,thai,"['sirloin', 'carrots', 'shallots', 'peanuts', 'sugar', 'sauce', 'scallions', 'chili', 'lime', 'ginger', 'oil', 'cabbage', 'beans']"
17561,mexican,"['kimchi', 'steak', 'tortillas', 'pepper', 'garlic', 'onions', 'chile', 'sugar', 'rice', 'lime', 'oil', 'ponzu', 'cilantro']"
44325,mexican,"['oregano', 'tomatoes', 'tequila', 'lager', 'chipotle', 'onions', 'pepper', 'salt', 'pork', 'garlic', 'cumin', 'oil']"
29293,italian,"['lemon', 'salt', 'cheese', 'parsley', 'oil']"
8117,french,"['orange', 'raspberries', 'sugar', 'cheese', 'fat', 'strawberries']"
9181,italian,"['fusilli', 'sauce', 'cheese', 'corn', 'bacon', 'zucchini']"
23468,mexican,"['shortening', 'salt', 'water', 'flour']"
39301,american,"['ketchup', 'salt', 'sauce', 'oysters', 'oil', 'horseradish', 'eggs']"
15598,italian,"['brandy', 'orange', 'almonds', 'sugar', 'vanilla', 'butter', 'flour', 'eggs']"
16733,spanish,"['potatoes', 'garlic', 'mushrooms', 'parsley', 'stock', 'sherry', 'oil', 'greens', 'chives']"
11672,mexican,"['chiles', 'salsa', 'garlic', 'oil', 'pepper', 'cheese', 'chicken', 'shells']"
45148,mexican,"['tomatoes', 'onions', 'lettuce', 'chile', 'cream', 'cheese', 'fat', 'chicken', 'corn']"
2747,mexican,"['bread', 'pepper', 'salt', 'mascarpone', 'cheese', 'chili', 'oil']"
24874,indian,"['cilantro', 'lemon', 'mint', 'onions', 'garlic', 'anise', 'salt', 'water', 'mace', 'rice', 'chili', 'ginger', 'jeera', 'oil', 'clove', 'cinnamon', 'cardamom']"
46925,italian,"['basil', 'oregano', 'tomatoes', 'carrots', 'pepper', 'lettuce', 'garlic', 'salt', 'cheese', 'honey', 'parsley', 'olives', 'cucumber', 'oil', 'vinegar', 'ricotta']"
46026,chinese,"['soba', 'pork', 'garlic', 'onions', 'sauce', 'pepper', 'oil', 'ginger', 'butter', 'chicken']"
16996,american,"['bread', 'sugar', 'milk', 'vanilla', 'butter', 'raisins', 'cinnamon', 'eggs']"
17577,italian,"['crust', 'garlic', 'pepper', 'salt', 'sauce', 'cheese', 'escarole', 'oil']"
14074,italian,"['bread', 'seasoning', 'sauce', 'cheese', 'meat']"
45283,american,"['essence', 'peanuts', 'salt', 'sugar', 'butter', 'flour', 'eggs']"
19888,american,"['pepper', 'salt', 'sugar', 'water', 'beans', 'bacon']"
8696,indian,"['saffron', 'lemon', 'sugar', 'water', 'yeast', 'oil', 'flour', 'cardamom']"
19566,korean,"['enokitake', 'kelp', 'anchovies', 'chuck', 'pepper', 'garlic', 'salt', 'leeks', 'water', 'chile', 'tofu', 'onions', 'clams', 'stock', 'sauce', 'chili', 'oil']"
30400,spanish,"['squid', 'onions', 'wine', 'tomatoes', 'langoustines', 'fish', 'peas', 'chorizo', 'lemon', 'mussels', 'garlic', 'clams', 'scallops', 'paprika', 'chicken', 'oil', 'ham', 'saffron', 'pepper', 'salt', 'shrimp', 'parsley', 'rice']"
41664,greek,"['tomatoes', 'mint', 'pepper', 'cheese', 'olives', 'pasta']"
13348,japanese,"['panko', 'onion', 'sugar', 'sauce', 'water', 'canola', 'miso', 'sake', 'round', 'eggs']"
15121,italian,"['basil', 'prosciutto', 'shallots', 'mushrooms', 'sauce', 'cheese', 'parsley', 'butter', 'pasta']"
35428,italian,"['basil', 'sage', 'seasoning', 'salt', 'sauce', 'cheese', 'pasta']"
30491,british,"['carrots', 'steak', 'onion', 'mushrooms', 'water', 'pastry', 'parsley', 'oil', 'flour', 'kidney']"
10105,mexican,"['beans', 'dressing', 'cheese', 'cream']"
30266,japanese,"['onions', 'garlic', 'pork', 'gyoza', 'sauce', 'water', 'rice', 'oil', 'cabbage', 'corn', 'sake']"
14173,italian,"['chocolate', 'rum', 'pistachios', 'salt', 'sugar', 'vanilla', 'cocoa', 'flour', 'cinnamon', 'eggs']"
28572,american,"['potatoes', 'juice', 'salt', 'sugar', 'chestnuts', 'cream', 'honey', 'vanilla', 'milk', 'nutmeg', 'cinnamon', 'eggs']"
5893,american,"['shortening', 'salt', 'sugar', 'water', 'yeast', 'milk', 'oil', 'flour', 'eggs']"
27567,italian,"['basil', 'tomatoes', 'salt', 'sugar', 'water', 'yeast', 'butter', 'oil', 'flour']"
44035,mexican,"['chipotle', 'onion', 'salt', 'lime', 'avocado', 'cilantro']"
972,american,"['potatoes', 'salt', 'sugar', 'honey', 'milk', 'flour', 'cinnamon']"
35691,korean,"['kimchi', 'onions', 'noodles', 'garlic', 'mushrooms', 'tofu', 'chicken']"
40736,mexican,"['tomatoes', 'cocoa', 'almonds', 'pepper', 'garlic', 'onion', 'sauce', 'ancho', 'currant', 'cumin', 'chicken', 'raisins', 'seeds', 'cinnamon']"
35236,italian,"['bread', 'garlic', 'salt', 'cheese']"
45734,chinese,"['peas', 'garlic', 'noodles', 'pork', 'sauce', 'ice', 'scallions', 'honey', 'ginger', 'chicken', 'corn']"
21904,american,"['salt', 'sugar', 'yeast', 'butter', 'candy', 'flour', 'eggs']"
21924,italian,"['chocolate', 'lemon', 'anise', 'sugar', 'water', 'salt', 'vanilla', 'hazelnuts', 'flour', 'eggs']"
45319,american,"['pepper', 'salt', 'cheese', 'grits', 'butter']"
12703,mexican,"['pepper', 'salsa', 'salt', 'cheese', 'cream', 'scallions', 'chili', 'cumin', 'chicken', 'corn', 'flour']"
12690,japanese,"['salt', 'sugar', 'water']"
16914,american,"['rum', 'yolk', 'pepper', 'leeks', 'salt', 'cheese', 'cream', 'milk', 'mustard', 'pasta', 'flour', 'bacon']"
4806,british,"['wine', 'pepper', 'onions', 'salt', 'cream', 'sausages', 'parsley', 'stock', 'butter', 'oil', 'cauliflower']"
30498,french,"['baguette', 'cheese', 'milk', 'chutney', 'butter', 'chives', 'ham', 'eggs']"
41540,spanish,"['pepper', 'oil', 'salt', 'onions', 'chicken', 'eggs']"
39498,italian,"['basil', 'tomatoes', 'garlic', 'salt', 'oil', 'vinegar']"
30013,mexican,"['rum', 'sugar', 'cream', 'milk', 'vanilla', 'butter', 'bananas']"
28009,chinese,"['onions', 'pork', 'salt', 'sugar', 'sauce', 'water', 'garlic', 'rice', 'yeast', 'ginger', 'oil', 'flour', 'shiitake']"
24438,italian,"['sage', 'chicken', 'pepper', 'salt', 'water', 'butter', 'oil']"
7165,korean,"['kimchi', 'base', 'onions', 'pork', 'sugar', 'water', 'tofu']"
26418,italian,"['broccoli', 'fettucine', 'pepper', 'salt', 'cream', 'cheese', 'chicken']"
11865,mexican,"['cilantro', 'tortillas', 'pepper', 'oil', 'onion', 'salt', 'salsa', 'cream', 'cumin', 'lime', 'chicken', 'flour', 'ancho']"
32880,american,"['yolk', 'salt', 'sugar', 'buttermilk', 'chives', 'flour', 'eggs']"
24178,indian,"['tomatoes', 'coriander', 'turmeric', 'oil', 'salt', 'pepper', 'cumin', 'chili', 'rice', 'masa', 'mustard']"
23300,american,"['oil', 'soda', 'flour', 'eggs', 'salmon']"
27683,italian,"['sage', 'tomatoes', 'onions', 'garlic', 'salt', 'cheese', 'cream', 'parsley', 'oil', 'pasta']"
43683,chinese,"['cilantro', 'carrots', 'shallots', 'pepper', 'salt', 'sauce', 'shrimp', 'scallions', 'rice', 'cayenne', 'ginger', 'oil', 'cabbage']"
19543,indian,"['tomatoes', 'oil', 'garlic', 'onion', 'mushrooms', 'salt', 'pepper', 'chili', 'chickpeas', 'rice', 'curry']"
18014,british,"['wine', 'red', 'pepper', 'garlic', 'cheese', 'cabbage', 'butter', 'mustard', 'beef', 'phyllo']"
47220,british,"['salt', 'sugar', 'pastry', 'currant', 'allspice', 'milk', 'nutmeg', 'cinnamon', 'eggs']"
32093,american,"['rolls', 'tomatoes', 'steak', 'pepper', 'lettuce', 'onion', 'sauce']"
13578,mexican,"['salt', 'water', 'lime', 'rice', 'oil', 'cilantro']"
47485,italian,"['tomatoes', 'beans', 'pepper', 'salt', 'rosemary', 'oil', 'pasta']"
26367,indian,"['oregano', 'fenugreek', 'cumin', 'mustard', 'fennel']"
46668,italian,"['oregano', 'dough', 'onions', 'pepper', 'salt', 'garlic', 'sauce', 'cheese', 'paprika', 'butter', 'beef']"
35147,italian,"['tomatoes', 'carrots', 'lentils', 'pepper', 'celery', 'garlic', 'tubetti', 'mushrooms', 'water', 'salt', 'onions', 'rosemary', 'chicken', 'bacon']"
44402,korean,"['sprouts', 'spinach', 'carrots', 'pepper', 'garlic', 'broth', 'onions', 'salt', 'mushrooms', 'sauce', 'honey', 'rice', 'oil', 'beef', 'seeds', 'eggs']"
29684,italian,"['basil', 'tomatoes', 'pepper', 'garlic', 'salt', 'sauce', 'cheese', 'cauliflower', 'eggs']"
18264,italian,"['basil', 'oregano', 'chicken', 'tomatoes', 'rum', 'garlic', 'salt', 'sauce', 'cheese', 'butter', 'oil', 'eggs']"
20137,british,"['salt', 'sugar', 'buttermilk', 'butter', 'soda', 'raisins', 'flour', 'eggs']"
10652,italian,"['vinegar', 'oregano', 'parsley', 'oil']"
39703,american,"['sage', 'ketchup', 'seasoning', 'leaves', 'red', 'lemon', 'pepper', 'garlic', 'salt', 'water', 'mayonaise', 'shrimp', 'beer', 'Sriracha', 'vinegar', 'corn', 'horseradish']"
32856,american,"['pepper', 'garlic', 'salt', 'onion', 'sugar', 'tumeric', 'cayenne', 'oil', 'vinegar', 'cabbage', 'fennel']"
27681,thai,"['oil', 'salt', 'chile', 'sauce', 'shrimp', 'grapefruit', 'cream', 'sugar', 'lime', 'pummelo', 'chicken', 'flour', 'cilantro', 'coconut']"
48018,british,"['potatoes', 'leaves', 'chuck', 'carrots', 'pepper', 'garlic', 'onion', 'salt', 'sauce', 'beer', 'parsley', 'thyme', 'milk', 'butter', 'oil', 'cabbage', 'flour', 'bacon']"
46531,chinese,"['chiles', 'wheat', 'pork', 'salt', 'sugar', 'water', 'sauce', 'amba', 'garlic', 'ginger', 'oil', 'vinegar', 'corn', 'chives']"
26060,indian,"['sirloin', 'coriander', 'onions', 'garlic', 'pepper', 'salt', 'water', 'tumeric', 'cumin', 'ginger', 'oil', 'cilantro']"
41413,italian,"['wine', 'lemon', 'steak', 'fillets', 'pepper', 'garlic', 'salt', 'parsley', 'oil', 'tagliarini']"
12779,mexican,"['onions', 'pepper', 'garlic', 'avocado', 'shrimp', 'cream', 'water', 'salt', 'salsa', 'rice', 'butter', 'corn', 'beans', 'flour']"
8228,mexican,"['rum', 'pineapple', 'piloncillo', 'water', 'papaya', 'lime', 'vanilla', 'oil', 'clove', 'cinnamon']"
44313,japanese,"['carrots', 'wasabi', 'nori', 'noodles', 'shiso', 'water', 'sauce', 'ice', 'scallions', 'shrimp', 'salt', 'soda', 'cabbage', 'squash', 'flour', 'seeds', 'eggs']"
43672,french,"['corn', 'chocolate', 'crust', 'cream']"
8116,italian,"['chicken', 'carrots', 'oil', 'garlic', 'onion', 'sauce', 'chickpeas', 'thyme', 'curry', 'orzo']"
10153,italian,"['semolina', 'flour', 'water']"
35839,american,"['salt', 'sugar', 'vanilla', 'milk']"
33241,american,"['sugar', 'cream', 'vanilla', 'milk', 'peaches']"
17838,american,"['popcorn', 'pepper', 'garlic', 'salt', 'onion', 'paprika', 'butter']"
16109,mexican,"['seasoning', 'cotija', 'pepper', 'garlic', 'salt', 'chile', 'macaroni', 'cream', 'cheese', 'chili', 'butter', 'oil', 'beef', 'cilantro']"
28500,french,"['salt', 'sugar', 'water', 'apples', 'vinegar', 'pastry']"
24050,italian,"['rum', 'lemon', 'oil', 'pepper', 'salt', 'sauce', 'mayonaise', 'parsley', 'chicken']"
37799,italian,"['rum', 'lemon', 'pepper', 'garlic', 'salt', 'mushrooms', 'sauce', 'cheese', 'spaghetti', 'parsley', 'thyme', 'oil']"
19927,indian,"['mango', 'water']"
1258,mexican,"['oregano', 'chicken', 'pepper', 'garlic', 'salt', 'onion', 'paprika', 'shallots', 'chili', 'rice', 'cumin', 'lime', 'oil', 'beans', 'cilantro']"
18658,italian,"['sage', 'beans', 'pepper', 'celery', 'salt', 'onion', 'parsley', 'stock', 'oil', 'pasta', 'bacon']"
2859,british,"['potatoes', 'pollock', 'pepper', 'salt', 'sauce', 'rice', 'oil', 'vinegar']"
24469,indian,"['bread', 'curry', 'rib', 'onions', 'garlic', 'onion', 'salt', 'chili', 'lime', 'ginger', 'oil', 'mango', 'cilantro']"
40490,french,"['Madeira', 'shallots', 'salt', 'cream', 'thyme', 'chicken']"
25339,american,"['potatoes', 'chicken', 'tomatoes', 'carrots', 'oil', 'garlic', 'pepper', 'onions', 'chili', 'rice', 'cumin', 'butter', 'curry', 'cinnamon']"
13605,indian,"['cream', 'chili', 'flour', 'tomatoes', 'carrots', 'turmeric', 'seeds', 'peas', 'garlic', 'onion', 'paprika', 'cumin', 'oil', 'potatoes', 'coriander', 'pepper', 'salt', 'water', 'nuts', 'milk', 'ginger', 'cilantro']"
13441,mexican,"['oregano', 'tomatoes', 'quinoa', 'pepper', 'onions', 'salt', 'oil', 'garlic', 'chili', 'cumin', 'chicken', 'cilantro']"
24755,american,"['pepper', 'salt', 'sauce', 'mayonaise', 'cheese', 'pimentos']"
3256,french,"['oregano', 'pepper', 'eggs', 'onion', 'salt', 'cheese', 'oil', 'zucchini']"
2091,indian,"['onions', 'garlic', 'salt', 'turmeric', 'water', 'curds', 'mutton', 'ghee', 'chili', 'ginger', 'oil', 'clove', 'cardamom', 'cilantro']"
25828,american,"['sugar', 'buttermilk', 'vanilla', 'butter', 'soda', 'corn']"
28667,chinese,"['wine', 'onions', 'garlic', 'pepper', 'salt', 'sauce', 'water', 'pork', 'rice', 'ginger', 'cabbage', 'corn']"
49647,greek,"['lemon', 'cloves', 'pistachios', 'sugar', 'water', 'nuts', 'honey', 'butter', 'phyllo', 'cinnamon']"
2097,italian,"['turkey', 'wheat', 'pepper', 'onions', 'sauce', 'oil']"
44557,indian,"['onions', 'tumeric', 'fennel', 'tomatoes', 'florets', 'serrano', 'cinnamon', 'cilantro', 'lemon', 'garlic', 'cumin', 'oil', 'cauliflower', 'beans', 'coriander', 'salt', 'rice', 'cayenne', 'ginger', 'masa', 'cardamom']"
7916,mexican,"['tomatillos', 'garlic', 'salt', 'chiles']"
26344,spanish,"['potatoes', 'sage', 'pepper', 'onions', 'salt', 'garlic', 'oil', 'greens']"
39398,chinese,"['sprouts', 'pepper', 'onions', 'garlic', 'sugar', 'sauce', 'mirin', 'rice', 'lime', 'ginger', 'oil', 'salmon']"
49461,indian,"['peas', 'red', 'lamb', 'onion', 'salt', 'ginger', 'curry', 'beef']"
16536,italian,"['tomatoes', 'garlic', 'mushrooms', 'parsley', 'polenta', 'oil']"
34621,chinese,"['pepper', 'onions', 'salt', 'sugar', 'sauce', 'pork', 'sherry', 'ginger']"
24542,korean,"['ketchup', 'chuck', 'carrots', 'juice', 'onions', 'garlic', 'sugar', 'sauce', 'mirin', 'scallions', 'rice', 'ginger', 'oil', 'cabbage']"
3657,japanese,"['onions', 'bonito', 'mushrooms', 'water', 'sugar', 'shrimp', 'sauce', 'udon', 'rice', 'konbu', 'ginger']"
9161,american,"['peanuts', 'salt', 'sugar', 'buttermilk', 'butter', 'soda', 'bacon', 'bananas', 'flour']"
30781,indian,"['tomatoes', 'lentils', 'coriander', 'pepper', 'garlic', 'salt', 'paneer', 'onion', 'tumeric', 'ajwain', 'methi', 'ginger', 'oil', 'flour']"
47632,chinese,"['wine', 'pepper', 'pork', 'garlic', 'sugar', 'shrimp', 'sauce', 'onions', 'scallions', 'rice', 'oil', 'eggs']"
31308,italian,"['pepper', 'pork', 'panko', 'salt', 'onions', 'parsley', 'oil', 'fennel', 'eggs']"
46859,indian,"['spinach', 'dal', 'pepper', 'turmeric', 'salt', 'chile', 'water', 'cumin', 'asafoetida', 'chili', 'ginger', 'ghee', 'mustard']"
36464,mexican,"['pepper', 'garlic', 'onion', 'chile', 'sauce', 'cheese', 'chili', 'cumin', 'oil', 'flour', 'meat']"
13753,french,"['seasoning', 'onions', 'garlic', 'pepper', 'chile', 'salt', 'cream', 'cheese', 'butter', 'chicken']"
17774,indian,"['spinach', 'turmeric', 'garlic', 'scallops', 'salt', 'onion', 'cream', 'pepper', 'oil', 'cumin', 'ginger', 'masa']"
39390,italian,"['potatoes', 'sage', 'spinach', 'pepper', 'onions', 'salt', 'milk', 'chicken']"
15723,korean,"['seasoning', 'rum', 'pepper', 'pork', 'salt', 'oil', 'flour', 'eggs']"
33374,italian,"['chips', 'oats', 'pecans', 'salt', 'sugar', 'water', 'ginger', 'oil', 'flour', 'eggs']"
39084,french,"['almonds', 'salt', 'raspberries', 'sugar', 'mascarpone', 'vanilla', 'flour', 'eggs']"
44519,american,"['salt', 'sugar', 'water', 'yeast', 'vanilla', 'milk', 'flour', 'eggs']"
40455,indian,"['jaggery', 'chili', 'apples', 'mustard', 'vinegar', 'fennel', 'flour', 'turmeric', 'anise', 'amchur', 'clove', 'seeds', 'peas', 'cilantro', 'leaves', 'garlic', 'cumin', 'oil', 'greens', 'potatoes', 'tamarind', 'coriander', 'pepper', 'salt', 'sugar', 'water', 'cayenne', 'ginger', 'masa', 'cardamom']"
26113,indian,"['almonds', 'onions', 'salt', 'rice', 'oil', 'raisins', 'cinnamon']"
10941,american,"['basil', 'rum', 'pepper', 'salt', 'shrimp', 'buttermilk', 'sauce', 'chili', 'lime', 'flour', 'cayenne', 'mango', 'peaches', 'eggs', 'coconut']"
21421,french,"['pepper', 'parsnips', 'panko', 'salt', 'turnips', 'water', 'cheese', 'milk', 'butter', 'chicken', 'flour']"
19240,chinese,"['custard', 'starch', 'sugar', 'salt', 'water', 'yeast', 'vanilla', 'milk', 'butter', 'corn', 'flour', 'eggs']"
5946,spanish,"['almonds', 'salt', 'sugar', 'honey', 'corn', 'flour']"
24850,chinese,"['mushrooms', 'shrimp', 'sugar', 'water', 'scallions', 'stock', 'ginger', 'sherry', 'oil']"
31003,italian,"['basil', 'pepper', 'onion', 'salt', 'water', 'cheese', 'oil', 'vinegar', 'beets', 'serrano']"
40388,chinese,"['basil', 'carrots', 'coriander', 'pepper', 'peanuts', 'noodles', 'mushrooms', 'sauce', 'onions', 'ice', 'cornflour', 'beansprouts', 'ginger', 'oil', 'cabbage']"
13732,american,"['basil', 'sugar', 'water', 'vanilla']"
10623,greek,"['salt', 'sugar', 'vanilla', 'flour', 'seeds', 'eggs']"
40367,italian,"['noodles', 'salt', 'pork', 'tarragon', 'vermouth', 'chives', 'capers']"
43955,mexican,"['tomatoes', 'onions', 'garlic', 'pepper', 'salt', 'cheese', 'cream', 'chili', 'milk', 'butter', 'flour', 'cilantro']"
39760,american,"['yolk', 'meringue', 'salt', 'sugar', 'cream', 'milk', 'vanilla', 'butter', 'bananas', 'flour']"
21273,japanese,"['sirloin', 'coriander', 'wasabi', 'onions', 'pepper', 'soba', 'garlic', 'sauce', 'nori', 'cornflour', 'stock', 'oil', 'shiitake']"
28304,italian,"['bread', 'tomatoes', 'leaves', 'pepper', 'garlic', 'salt', 'oil', 'beans']"
16494,american,"['peas', 'pepper', 'lettuce', 'salt', 'sugar', 'onion', 'celery', 'parsley', 'thyme', 'butter', 'chicken']"
47491,mexican,"['oregano', 'tomatillos', 'steak', 'chiles', 'tortillas', 'garlic', 'salt', 'anise', 'water', 'chile', 'onion', 'oil', 'avocado', 'cilantro']"
15310,italian,"['basil', 'rum', 'eggplant', 'sauce', 'cheese', 'oil', 'flour', 'eggs']"
680,greek,"['bread', 'oregano', 'tomatoes', 'lemon', 'steak', 'mint', 'garlic', 'onion', 'salt', 'fat', 'parsley', 'cucumber']"
15833,italian,"['rolls', 'tomatoes', 'rum', 'oil', 'garlic', 'salt', 'pepper', 'onions', 'cheese', 'chicken', 'eggs']"
28966,american,"['peas', 'carrots', 'onions', 'oil', 'batter', 'garlic', 'rosemary', 'butter', 'chicken', 'ham']"
23182,british,"['coffee', 'cream']"
26532,italian,"['almonds', 'anise', 'sugar', 'salt', 'vanilla', 'butter', 'flour', 'eggs']"
42456,italian,"['lemon', 'shallots', 'pepper', 'salt', 'linguine', 'cream', 'oil']"
13628,thai,"['mussels', 'juice', 'sugar', 'sauce', 'water', 'lime', 'milk', 'rice', 'curry', 'cilantro']"
34199,chinese,"['chicken', 'carrots', 'pepper', 'sauce', 'scallions', 'rice', 'oil', 'cabbage', 'seeds']"
30686,italian,"['tomatoes', 'carrots', 'pepper', 'celery', 'leeks', 'macaroni', 'stock', 'thyme', 'oil', 'beans', 'zucchini']"
6028,mexican,"['tequila', 'tortillas', 'fillets', 'pepper', 'lettuce', 'onion', 'garlic', 'chili', 'cumin', 'lime', 'mango', 'cilantro']"
18335,american,"['seasoning', 'pepper', 'garlic', 'salt', 'celery', 'water', 'onion', 'paprika', 'rice', 'beans', 'chives']"
37226,french,"['potatoes', 'onions', 'pepper', 'salt', 'parsley', 'oil', 'vinegar', 'beef']"
33683,italian,"['basil', 'rum', 'wheat', 'oil', 'sauce', 'cheese', 'parsley', 'chicken']"
25786,italian,"['basil', 'tomatoes', 'fillets', 'pepper', 'garlic', 'linguine', 'kalamata', 'parsley', 'oil', 'vinegar', 'capers']"
8061,korean,"['kimchi', 'tortillas', 'pork', 'salt', 'sugar', 'sauce', 'water', 'amba', 'garlic', 'chili', 'ginger', 'oil', 'seeds']"
47856,indian,"['cilantro', 'tomatoes', 'chicken', 'coriander', 'turmeric', 'onions', 'salt', 'chile', 'garlic', 'cream', 'ghee', 'cumin', 'rice', 'milk', 'ginger', 'masa', 'cardamom']"
44045,mexican,"['seasoning', 'tomatoes', 'onions', 'noodles', 'salt', 'garlic', 'cream', 'olives', 'liquid', 'beef', 'beans']"
18149,chinese,"['peas', 'pepper', 'garlic', 'mushrooms', 'sauce', 'scallions', 'Sriracha', 'rice', 'ginger', 'oil']"
24733,chinese,"['carrots', 'garlic', 'salt', 'ice', 'oil', 'seeds']"
22300,chinese,"['turkey', 'carrots', 'onions', 'garlic', 'lettuce', 'sauce', 'water', 'rice', 'ginger', 'butter', 'oil', 'shiitake']"
9634,japanese,"['tofu', 'onions', 'nori', 'ponzu']"
18148,italian,"['focaccia', 'garlic', 'salt', 'oil']"
18907,mexican,"['tortillas', 'sauce', 'chicken', 'cilantro']"
39255,mexican,"['onions', 'cream', 'chili', 'flour', 'tomatoes', 'cheese', 'butter', 'garlic', 'lettuce', 'cumin', 'oil', 'chicken', 'avocado', 'beans', 'salsa', 'pepper', 'salt', 'chile', 'cilantro']"
15930,mexican,"['ketchup', 'carrots', 'onions', 'garlic', 'eggplant', 'posole', 'pepper', 'onion', 'salt', 'water', 'pork', 'squash']"
44441,american,"['oregano', 'sage', 'tomatoes', 'leaves', 'pepper', 'celery', 'salt', 'garlic', 'oil', 'sauce', 'onions', 'rice', 'cayenne', 'allspice', 'chicken', 'beans', 'clove']"
46690,american,"['lemon', 'pepper', 'garlic', 'salt', 'buttermilk', 'mayonaise', 'scallions', 'oil', 'mustard']"
38562,mexican,"['seasoning', 'spinach', 'salsa', 'sauce', 'water', 'cheese', 'cream', 'chicken', 'beans']"
32862,mexican,"['sirloin', 'tortillas', 'garlic', 'lime', 'oil']"
16202,chinese,"['onions', 'garlic', 'linguine', 'sauce', 'sugar', 'rice', 'oil', 'seeds']"
34562,british,"['salt', 'sugar', 'currant', 'milk', 'flour', 'eggs']"
37808,indian,"['mint', 'turmeric', 'pepper', 'salt', 'garlic', 'paprika', 'fat', 'chili', 'lime', 'cumin', 'ginger', 'cucumber', 'chicken']"
6167,mexican,"['oregano', 'orange', 'chipotle', 'pepper', 'garlic', 'salt', 'onion', 'salsa', 'pork', 'cumin', 'lime', 'flour', 'cilantro']"
5502,italian,"['wine', 'tomatoes', 'prosciutto', 'oil', 'pepper', 'onion', 'cheese', 'parsley', 'rice', 'chicken']"
21643,mexican,"['tomatoes', 'chips', 'onions', 'salsa', 'cream', 'cheese', 'chili', 'guacamole', 'beans', 'jack', 'cilantro']"
38140,mexican,"['tortillas', 'onion', 'sauce', 'corn', 'cheese', 'beef']"
2412,mexican,"['chicken', 'tortillas', 'chiles', 'pepper', 'garlic', 'salt', 'onions', 'water', 'lime', 'oil', 'avocado']"
32481,american,"['chicken', 'seasoning', 'pepper', 'garlic', 'onion', 'mushrooms', 'linguine', 'cheese', 'cream', 'parsley', 'milk', 'butter', 'oil', 'flour']"
28517,indian,"['jaggery', 'tamarind', 'pepper', 'garlic', 'salt', 'chile', 'onion', 'pork', 'turmeric', 'mustard', 'cumin', 'ginger', 'oil', 'vinegar', 'clove', 'seeds', 'cinnamon']"
10708,indian,"['jaggery', 'spinach', 'carrots', 'lentils', 'pepper', 'salt', 'water', 'rice', 'ginger', 'oil']"
44239,french,"['leaves', 'carrots', 'pepper', 'celery', 'onion', 'salt', 'garlic', 'cheese', 'rice', 'butter', 'chicken']"
20909,british,"['potatoes', 'salt', 'butter', 'cheese']"
14106,italian,"['corn', 'milk', 'rosemary', 'cheese']"
25881,italian,"['tomatoes', 'salad', 'lemon', 'oil', 'pepper', 'garlic', 'sauce', 'cheese', 'croutons', 'cumin', 'milk', 'chili', 'chicken', 'mustard', 'ancho']"
13232,italian,"['wine', 'tomatoes', 'pepper', 'garlic', 'onions', 'pork', 'sauce', 'parsley', 'oil', 'pasta']"
6098,french,"['salt', 'sugar', 'milk', 'butter', 'flour']"
38183,chinese,"['syrup', 'fettucine', 'juice', 'pepper', 'garlic', 'salt', 'water', 'sauce', 'tofu', 'rice', 'ginger', 'butter', 'oil', 'liquid', 'cilantro']"
14726,american,"['pepper', 'salsa', 'salt', 'garlic', 'water', 'cheese', 'grits', 'oil']"
13002,indian,"['curry', 'cloves', 'pepper', 'salt', 'chickpeas', 'allspice', 'ginger', 'oil', 'cinnamon']"
17580,thai,"['tamarind', 'pepper', 'peanuts', 'garlic', 'sugar', 'sauce', 'shallots', 'salt', 'shrimp', 'chili', 'rice', 'oil', 'cilantro', 'eggs']"
39415,greek,"['turkey', 'seasoning', 'lemon', 'mint', 'pepper', 'lamb', 'salt', 'onion', 'garlic', 'cheese', 'cream', 'fat', 'honey', 'olives', 'fennel', 'pitas']"
39955,japanese,"['yoghurt', 'spinach', 'wheat', 'oil', 'garlic', 'teas', 'salt', 'onions', 'mutton', 'chili', 'cumin', 'spices', 'ghee', 'beef']"
6439,mexican,"['tomatoes', 'mango', 'chiles', 'cloves', 'coriander', 'pepper', 'juice', 'salt', 'chipotle', 'water', 'onion', 'garlic', 'mustard', 'vinegar']"
30645,french,"['pepper', 'salt', 'cheese', 'milk', 'corn', 'flour', 'eggs']"
1188,french,"['pepper', 'celery', 'onions', 'cream', 'cheese', 'stock', 'butter', 'flour']"
